Campus Number,Bilingual Spending,Account Amount,2020 EL Denominator,2020 All Students Denominator,Percentage Bilingual Spending,2020 EL Pop Percent
199901102,113152.0,4153797.0,,,0.02724061864361691,
199901103,120278.0,4467612.0,,,0.02692221258247135,
199901105,59397.0,4636807.0,,,0.01280989266967549,
199901106,16.0,4826071.0,,,3.315326276799492e-06,
199901107,32.0,3940999.0,,,8.119768617043547e-06,
199901108,164.0,4781562.0,,,3.4298415455033314e-05,
199901109,145404.0,4826642.0,,,0.0301252920767689,
199901110,32.0,3519340.0,,,9.092613956025846e-06,
199901111,92420.0,4763038.0,,,0.019403582335475802,
199901112,103.0,5484921.0,,,1.877875725101601e-05,
199901113,174.0,5068430.0,,,3.43301574649349e-05,
199901114,132.0,4892922.0,,,2.6977744586976863e-05,
199901115,33.0,3757182.0,,,8.783178456619882e-06,
199901116,,24334941.0,,,,
199902002,100722.0,14893301.0,18.0,411.0,0.006762906356354444,0.043795620437956206
199902041,99409.0,9115676.0,,,0.010905280091130927,
199902044,,25272568.0,,,,
199902102,142841.0,4415961.0,,,0.032346526611081935,
199902104,86834.0,4830658.0,,,0.017975604979694276,
199902105,142918.0,4717543.0,,,0.030295007379900936,
199902106,114165.0,6212050.0,,,0.018377991162337716,
199902107,,370857.0,,,,
199902108,3256.0,585715.0,,,0.005559017610954133,
200901001,76.0,3380530.0,,71.0,2.2481681866452892e-05,
200901003,,,,,,
200901005,,,,,,
200901041,149.0,1793466.0,,,8.307935583947507e-05,
200901101,408.0,3308341.0,,,0.00012332465123758403,
200902001,1380.0,2178553.0,,41.0,0.0006334479812976779,
200902002,,,,,,
200902101,12263.0,1843686.0,,,0.006651349524810624,
200904001,8907.0,1960154.0,,37.0,0.004544030724116574,
200904005,,,,,,
200904041,258.0,1200875.0,,,0.00021484334339544082,
200904101,30430.0,2382762.0,,,0.01277089361002064,
200906101,6951.0,1918501.0,,,0.0036231411920035488,
200906103,,,,,,
200906195,,,,,,
201902001,3550.0,8573400.0,13.0,230.0,0.000414071430237712,0.05652173913043478
201902041,33102.0,5782740.0,,,0.005724276035235892,
201902107,54163.0,2415448.0,,,0.02242358353398624,
201902108,60069.0,4228288.0,,,0.01420645897346633,
201902109,44328.0,5361045.0,,,0.008268537197505338,
201903001,8773.0,1615256.0,,15.0,0.005431337199799908,
201904001,10603.0,995975.0,,13.0,0.010645849544416275,
201904041,,328840.0,,,,
201904101,2808.0,997518.0,,,0.0028149867972307265,
201907001,17354.0,1963544.0,,32.0,0.00883810090326471,
201907101,10428.0,1547835.0,,,0.006737152215836959,
201908001,,2481994.0,,31.0,,
201908101,,1724769.0,,,,
201910002,84582.0,4007251.0,,93.0,0.021107237854579113,
201910041,14376.0,2359165.0,,,0.006093681450852314,
201910102,34175.0,1932468.0,,,0.017684639538662478,
201910104,85897.0,2151178.0,,,0.03993021497988544,
201913001,236750.0,5676886.0,,45.0,0.0417042019163323,
201914001,2100.0,2691923.0,,81.0,0.000780111466784154,
201914041,2100.0,1898671.0,,,0.0011060368015311762,
201914104,26873.0,1875680.0,,,0.014327070715687111,
201914105,25870.0,1829760.0,,,0.014138466246939489,
202903001,,2510903.0,,62.0,,
202903041,119.0,2081853.0,,,5.71606160473386e-05,
202903101,177.0,2468754.0,,,7.169608636583474e-05,
202905002,828.0,3640670.0,,38.0,0.00022743066523469582,
202905102,1481.0,2690763.0,,,0.0005504015032167456,
203901002,510.0,3690673.0,,55.0,0.0001381861790518965,
203901102,95131.0,3481517.0,,,0.02732458293324433,
203902001,3125.0,2511192.0,,35.0,0.0012444289405190842,
203902101,8146.0,1781252.0,,,0.004573187847648733,
204901001,3081.0,11786263.0,,85.0,0.0002614060113880031,
204901041,3596.0,3211301.0,,,0.0011197953726542608,
204901102,7139.0,3008477.0,,,0.0023729614685437184,
204901103,4982.0,2381240.0,,,0.0020921872637785356,
204904001,7024.0,5406288.0,11.0,132.0,0.0012992278620746805,0.08333333333333333
204904041,4054.0,3002792.0,,,0.0013500768618006176,
204904101,64408.0,3719763.0,,,0.017315081632888977,
204904102,3033.0,3072287.0,,,0.0009872124576903135,
205901001,38989.0,4816433.0,,106.0,0.008094994781407735,
205901002,,,,,,
205901041,,2474275.0,,,,
205901101,,3367369.0,,,,
205901104,225.0,2730363.0,,,8.240662505315227e-05,
205902001,1301.0,21650266.0,5.0,346.0,6.009164044451001e-05,0.014450867052023121
205902041,3682.0,36912644.0,,,9.97490182496816e-05,
205902101,2369.0,5134912.0,,,0.00046135162588959653,
205902102,4411.0,5490702.0,,,0.0008033581134069923,
205902103,2477.0,4088400.0,,,0.0006058604833186576,
205902104,309250.0,4096721.0,,,0.07548720061727415,
205903001,2238.0,10068399.0,,144.0,0.0002222796295617605,
205903042,4476.0,2949976.0,,,0.0015173004797327165,
205903102,129597.0,2780167.0,,,0.04661482565615663,
205903103,16769.0,2457755.0,,,0.00682289325014088,
205903104,109337.0,4329458.0,,,0.0252542004103054,
205904001,484.0,8642918.0,,100.0,5.5999605688726886e-05,
205904041,1000.0,2971556.0,,,0.00033652402983487436,
205904101,6561.0,4292138.0,,,0.0015286088191945365,
205904102,2863.0,3445927.0,,,0.0008308359405176024,
205905001,,2894527.0,,60.0,,
205905041,,1625545.0,,,,
205905101,,1435000.0,,,,
205905103,101602.0,1598874.0,,,0.06354597047672299,
205906001,771.0,6701087.0,,147.0,0.00011505596032404892,
205906002,,50528.0,,,,
205906041,1902.0,4173584.0,,,0.00045572342619676516,
205906103,3016.0,4097271.0,,,0.0007360997112468274,
205906105,1905.0,3700901.0,,,0.0005147395188360888,
205907001,4389.0,4316151.0,,70.0,0.001016878232480745,
205907041,1033.0,2324868.0,,,0.0004443263015362593,
205907101,,3925933.0,,,,
206901001,224.0,2391501.0,,55.0,9.366502460170412e-05,
206901041,10874.0,1560784.0,,,0.006967011450655568,
206901101,61764.0,2331659.0,,,0.026489293674589638,
206902001,1241.0,2421739.0,,15.0,0.000512441679305656,
206903001,12162.0,1551948.0,,7.0,0.007836602772773314,
207901001,11061.0,1631422.0,,37.0,0.006779974770476308,
207901041,,1267122.0,,,,
207901101,52422.0,1640439.0,,,0.03195608004930388,
208901001,8709.0,3232712.0,,14.0,0.0026940228514015477,
208902001,459.0,7714330.0,9.0,149.0,5.9499658427886805e-05,0.06040268456375839
208902043,,,,,,
208902109,268512.0,6814151.0,,,0.039405055743554844,
208902110,159296.0,3221067.0,,,0.0494544199173752,
208903001,2860.0,2551439.0,,24.0,0.0011209360678425,
209901001,1769.0,2520693.0,,45.0,0.0007017911344221609,
209901101,150.0,2316949.0,,,6.474031150448283e-05,
209902001,,1857022.0,,6.0,,
210901001,116282.0,7353171.0,12.0,141.0,0.01581385772206304,0.0851063829787234
210901002,,471524.0,,,,
210901041,88876.0,4337224.0,,,0.02049144798608511,
210901101,226663.0,4185902.0,,,0.05414914157092068,
210901104,203917.0,3051765.0,,,0.06681936518703112,
210902001,1114.0,2655743.0,,48.0,0.0004194682994551807,
210902041,1121.0,1273060.0,,,0.0008805555119161705,
210902102,11409.0,2682072.0,,,0.0042538007928198795,
210903002,70050.0,7055390.0,,40.0,0.009928579426509378,
210904002,62315.0,5088916.0,,46.0,0.012245240440203769,
210905001,,5780619.0,,49.0,,
210906101,1119.0,1091425.0,,,0.001025265135029892,
211901101,16017.0,1507557.0,,,0.010624473900489335,
211902001,32427.0,1877566.0,,27.0,0.017270764383249378,
211902041,78634.0,1627373.0,,,0.048319592373721326,
211902102,62031.0,1582278.0,,,0.03920360391789559,
212801001,,,,,,
212801041,,,,,,
212801101,,,,,,
212801102,,,,,,
212804001,,,,,,
212804102,,,,,,
212804103,,,,,,
212901001,,2686194.0,,54.0,,
212901041,1097.0,1618332.0,,,0.0006778584369585474,
212901101,1000.0,2807913.0,,,0.0003561363902656528,
212902001,2519.0,8838895.0,,186.0,0.00028499037492808776,
212902041,2967.0,3127561.0,,,0.0009486625520653315,
212902101,4408.0,2876569.0,,,0.0015323811109693528,
212902102,3563.0,2626142.0,,,0.0013567430854843341,
212902103,3985.0,2068432.0,,,0.0019265801341305877,
212902104,4402.0,2445085.0,,,0.001800346409225037,
212903001,45823.0,22719822.0,,266.0,0.0020168731955734513,
212903041,,4315522.0,,,,
212903101,,3079129.0,,,,
212903102,,3128152.0,,,,
212903103,,6598005.0,,,,
212903104,123560.0,3031083.0,,,0.04076430767484757,
212904002,9840.0,3714820.0,,68.0,0.002648849742383211,
212904041,202.0,2258349.0,,,8.944587395482274e-05,
212904102,6349.0,4017408.0,,,0.0015803722200981329,
212905001,257.0,48049323.0,28.0,476.0,5.348670573360628e-06,0.058823529411764705
212905003,10702.0,49370753.0,59.0,401.0,0.00021676801243035527,0.14713216957605985
212905006,,2141634.0,,,,
212905010,,961137.0,,,,
212905041,,7244890.0,,,,
212905043,238.0,3605651.0,,,6.60074976751771e-05,
212905044,,5374456.0,,,,
212905045,350.0,8225537.0,,,4.255041342589548e-05,
212905049,,7380224.0,,,,
212905101,71787.0,3528834.0,,,0.020342980145849874,
212905102,102015.0,3986964.0,,,0.0255871384843204,
212905103,123499.0,3757062.0,,,0.032871163691203395,
212905104,72352.0,3670181.0,,,0.019713469172228836,
212905106,,2862773.0,,,,
212905107,78154.0,4498204.0,,,0.01737448990752754,
212905108,117545.0,4349377.0,,,0.0270257096591075,
212905109,,4734070.0,,,,
212905110,,4385928.0,,,,
212905111,97742.0,4497665.0,,,0.021731720792900314,
212905112,,2979805.0,,,,
212905114,103884.0,4545824.0,,,0.02285262253884004,
212905115,45479.0,3575611.0,,,0.01271922477025605,
212905116,60657.0,3920947.0,,,0.015469987225024975,
212905117,,4564740.0,,,,
212905119,,4467403.0,,,,
212905125,,5641122.0,,,,
212906001,64760.0,11325646.0,5.0,348.0,0.005717996130198666,0.014367816091954023
212906041,450.0,5481143.0,,,8.209966424886196e-05,
212906042,1063.0,2509701.0,,,0.00042355643162273116,
212906111,783.0,4420465.0,,,0.00017713068647755384,
212906112,807.0,4323331.0,,,0.00018666162734243572,
212906113,757.0,3989360.0,,,0.0001897547476286923,
212906114,945.0,3860209.0,,,0.00024480539784244845,
212909001,57662.0,9952557.0,20.0,266.0,0.00579368698918278,0.07518796992481203
212909042,55698.0,5906334.0,,,0.009430215087734626,
212909101,46388.0,3958647.0,,,0.011718145113721936,
212909102,85879.0,3428550.0,,,0.025048198217905528,
212909103,175436.0,4842963.0,,,0.03622493089457838,
212910001,1601.0,3994201.0,,67.0,0.00040083110489432054,
212910041,311.0,2622459.0,,,0.00011859098655117201,
212910101,53106.0,3928347.0,,,0.013518663193450069,
213801001,,,,83.0,,
213901001,18977.0,5575263.0,5.0,124.0,0.0034037856151360036,0.04032258064516129
213901041,140917.0,3511683.0,,,0.04012805256055287,
213901101,267787.0,3676303.0,,,0.07284138440166657,
213901102,215408.0,3415082.0,,,0.0630754986263873,
214901001,88617.0,15355294.0,146.0,439.0,0.005771104089573277,0.3325740318906606
214901003,28790.0,8983624.0,80.0,212.0,0.0032047200550690902,0.37735849056603776
214901005,30268.0,2906738.0,30.0,112.0,0.010413047202740666,0.26785714285714285
214901041,17609.0,5618496.0,,,0.003134112759001697,
214901042,19920.0,6803876.0,,,0.002927742951223685,
214901044,43775.0,7346182.0,,,0.0059588776863954635,
214901102,128987.0,4149651.0,,,0.031083818856091752,
214901103,52866.0,3152361.0,,,0.01677028741314843,
214901104,103421.0,3820294.0,,,0.02707147669786671,
214901105,154473.0,3547148.0,,,0.04354850713869283,
214901107,112933.0,3617481.0,,,0.031218685046307086,
214901108,106593.0,5111809.0,,,0.020852304927668465,
214901110,39210.0,3843924.0,,,0.010200513849909623,
214901111,132332.0,4560064.0,,,0.029019768143605,
214901112,109454.0,6366474.0,,,0.017192248016720087,
214902001,,896677.0,,14.0,,
214902101,9515.0,1567018.0,,,0.006072042567475294,
214903001,114754.0,20244415.0,130.0,412.0,0.005668427563849091,0.3155339805825243
214903003,1323.0,760454.0,,,0.0017397502018531034,
214903041,168591.0,6953325.0,,,0.024246098089762812,
214903042,129248.0,6279981.0,,,0.020580953986962698,
214903103,211483.0,4448178.0,,,0.047543735884670084,
214903105,213422.0,3425254.0,,,0.06230837187548719,
214903106,155329.0,3689376.0,,,0.04210169958280208,
214903108,229209.0,4712802.0,,,0.048635397795196995,
214903109,208484.0,4698565.0,,,0.04437184544642886,
214903110,267544.0,4735463.0,,,0.056497960178339475,
215901001,,4131390.0,5.0,111.0,,0.04504504504504504
215901041,,1715854.0,,,,
215901101,26751.0,2202793.0,,,0.012144127932129802,
215901103,,2239883.0,,,,
216901001,8891.0,5346624.0,,19.0,0.0016629185070803558,
216901002,,,,,,
216901180,,,,,,
216901191,,,,,,
216901195,,,,,,
217901001,4186.0,1184846.0,,15.0,0.0035329485857233766,
217901101,300.0,874461.0,,,0.00034306847303653337,
218901001,24318.0,3148283.0,,72.0,0.007724210307650234,
218901103,25201.0,3098232.0,,,0.008133993839066926,
219901001,1867.0,1386931.0,,13.0,0.0013461376232847921,
219901101,2071.0,1008506.0,,,0.0020535326512683117,
219903001,1672.0,6936378.0,,75.0,0.00024104799363587162,
219903041,2847.0,1970926.0,,,0.0014444986772714958,
219903101,15902.0,8888833.0,,,0.0017889862482510358,
219905001,4010.0,1311082.0,,15.0,0.0030585424862823226,
219905101,,836917.0,,,,
220801001,,,,11.0,,
220802040,,,,,,
220802101,,,,,,
220802102,,,,,,
220809001,,,,53.0,,
220809101,,,,,,
220810001,,,,76.0,,
220811101,,,,,,
220814101,,,,,,
220815101,,,,,,
220817001,,,,63.0,,
220817002,,,7.0,52.0,,0.1346153846153846
220817003,,,,,,
220817004,,,,,,
220817005,,,,,,
220817006,,,,,,
220819001,,,,,,
220819002,,,,,,
220819003,,,,,,
220901001,5474.0,20436736.0,98.0,698.0,0.00026785099146947925,0.14040114613180515
220901002,9938.0,27453217.0,264.0,897.0,0.00036199764858158516,0.29431438127090304
220901003,,25923852.0,80.0,673.0,,0.1188707280832095
220901004,5526.0,22647863.0,53.0,546.0,0.0002439965307102043,0.09706959706959707
220901005,1303.0,25432837.0,21.0,818.0,5.1232978845419406e-05,0.02567237163814181
220901006,683.0,4746744.0,34.0,258.0,0.00014388810519379178,0.13178294573643412
220901007,,5002866.0,,,,
220901008,,2996331.0,,,,
220901009,2184.0,15420100.0,38.0,372.0,0.00014163332274109766,0.10215053763440861
220901010,,10191.0,,,,
220901011,123.0,2110982.0,,89.0,5.826672136474873e-05,
220901014,,,,,,
220901041,1900.0,11066761.0,,,0.00017168528352604705,
220901045,9.0,11169813.0,,,8.057431221095645e-07,
220901047,1872.0,12855814.0,,,0.00014561505012440285,
220901048,1934.0,7258034.0,,,0.00026646334255254247,
220901049,,8057491.0,,,,
220901050,295.0,10693859.0,,,2.7585925716806254e-05,
220901051,,7707388.0,,,,
220901052,,8806382.0,,,,
220901053,241.0,7372899.0,,,3.268727809780115e-05,
220901055,2323.0,7743435.0,,,0.00029999606117956697,
220901101,90111.0,5271276.0,,,0.017094722416356116,
220901102,118648.0,6278014.0,,,0.018898970279454617,
220901103,146747.0,6827373.0,,,0.0214939186712078,
220901104,560.0,4896406.0,,,0.00011436960088685456,
220901105,1394.0,1512876.0,,,0.0009214238311665993,
220901107,24233.0,2946199.0,,,0.00822517419902729,
220901109,151525.0,4867079.0,,,0.031132636228012735,
220901110,132994.0,4008961.0,,,0.03317418153980545,
220901111,133704.0,5002101.0,,,0.026729568235427475,
220901112,148070.0,5987922.0,,,0.02472811102081824,
220901113,436.0,4756963.0,,,9.165511693069717e-05,
220901114,153407.0,5953734.0,,,0.02576651896104193,
220901117,650.0,4349130.0,,,0.00014945517839200023,
220901119,54666.0,4643613.0,,,0.011772298854361894,
220901120,,4480411.0,,,,
220901121,146721.0,5118786.0,,,0.02866324163580974,
220901123,1632.0,4377223.0,,,0.0003728391265421021,
220901124,2764.0,4112452.0,,,0.0006721051090687502,
220901125,228.0,4797066.0,,,4.7529052133116365e-05,
220901126,47684.0,4760695.0,,,0.010016184611700603,
220901128,59.0,3868594.0,,,1.525101884560644e-05,
220901129,1080.0,4629395.0,,,0.00023329182322960127,
220901130,36.0,7888887.0,,,4.563381374330752e-06,
220901131,71572.0,4475131.0,,,0.015993274833742296,
220901132,59117.0,4776902.0,,,0.012375594056566368,
220901133,1758.0,7618672.0,,,0.00023074887591958284,
220901134,,5235814.0,,,,
220901135,,5377983.0,,,,
220901136,2129.0,4136911.0,,,0.0005146351951975761,
220901137,375176.0,5095419.0,,,0.07363005868604722,
220901140,1058.0,4767407.0,,,0.00022192357396798722,
220901141,71965.0,5369814.0,,,0.013401767733482017,
220901142,68140.0,5802813.0,,,0.01174258071042441,
220901143,513.0,4943580.0,,,0.00010377095141577561,
220901144,,6672714.0,,,,
220901145,2274.0,5300172.0,,,0.00042904268012434316,
220901146,,5286682.0,,,,
220901147,1707.0,4768997.0,,,0.00035793689951996193,
220901148,174835.0,6705125.0,,,0.026074830819708805,
220901149,24.0,3948011.0,,,6.0790104181573966e-06,
220901150,93762.0,4976067.0,,,0.01884259195063089,
220901151,,4625380.0,,,,
220901152,3118.0,5358765.0,,,0.0005818504823406139,
220901153,1819.0,5194924.0,,,0.0003501494920811161,
220901154,82.0,5108758.0,,,1.605086794089679e-05,
220901155,147201.0,6066032.0,,,0.024266439741827937,
220901157,78490.0,4650110.0,,,0.01687917060026537,
220901158,268.0,4441061.0,,,6.034593985536339e-05,
220901159,41861.0,5239263.0,,,0.00798986422326957,
220901160,86642.0,4734355.0,,,0.01830069777192458,
220901161,67876.0,5614998.0,,,0.012088339123184015,
220901162,77265.0,5748796.0,,,0.013440205566522104,
220901163,321307.0,8417219.0,,,0.03817258408032392,
220901164,30849.0,6580597.0,,,0.004687872544086805,
220901165,45525.0,5685341.0,,,0.008007435262018584,
220901166,,675479.0,,,,
220902001,7877.0,23446887.0,68.0,585.0,0.0003359507810141278,0.11623931623931624
220902002,7591.0,18312823.0,28.0,466.0,0.0004145182859027251,0.060085836909871244
220902009,,,,,,
220902010,3683.0,19284759.0,33.0,495.0,0.0001909798302379615,0.06666666666666667
220902012,29312.0,3676911.0,13.0,83.0,0.00797190902907359,0.1566265060240964
220902041,3693.0,18757285.0,,,0.00019688350419583644,
220902042,2631.0,7039744.0,,,0.00037373518127931923,
220902043,7435.0,16934302.0,,,0.00043904968743323463,
220902044,3497.0,6607483.0,,,0.00052924842939437,
220902045,5389.0,6234150.0,,,0.0008644322000593505,
220902046,882.0,14415942.0,,,6.118226613286874e-05,
220902047,661.0,6329510.0,,,0.00010443146467894039,
220902101,183306.0,4312894.0,,,0.042501856062309905,
220902102,195657.0,4101987.0,,,0.047698103382580195,
220902103,193539.0,3637013.0,,,0.05321372235952965,
220902104,254349.0,5648690.0,,,0.04502796223549177,
220902105,3874.0,3917667.0,,,0.0009888538255038012,
220902106,467.0,3055563.0,,,0.00015283599127231218,
220902107,3351.0,8950046.0,,,0.00037441148347170506,
220902108,3351.0,3505485.0,,,0.0009559304917864433,
220902109,215035.0,10894275.0,,,0.019738348811646485,
220902110,176678.0,5123708.0,,,0.034482449038860136,
220902111,285458.0,5900980.0,,,0.04837467674860786,
220902112,649.0,4676163.0,,,0.00013878900286410034,
220902113,224941.0,6605770.0,,,0.03405219981924893,
220902114,80623.0,6559662.0,,,0.012290724735512288,
220902115,10899.0,4502659.0,,,0.0024205697122522494,
220902116,199011.0,5677600.0,,,0.03505195857404537,
220902117,3414.0,3956335.0,,,0.0008629198487994571,
220902118,10832.0,4614753.0,,,0.0023472545551192015,
220902119,82257.0,4641819.0,,,0.01772085469080117,
220902120,10832.0,4147241.0,,,0.002611856894740383,
220902121,11433.0,4572776.0,,,0.0025002318066749823,
220904001,3929.0,19795741.0,36.0,351.0,0.00019847703604527862,0.10256410256410256
220904003,1433.0,732372.0,13.0,63.0,0.001956655907107317,0.20634920634920634
220904041,4123.0,10823376.0,,,0.00038093474716206847,
220904042,2268.0,7324885.0,,,0.00030962943445528497,
220904101,77226.0,5106394.0,,,0.01512339235867816,
220904102,94114.0,4532767.0,,,0.02076303502915548,
220904103,78609.0,4408766.0,,,0.017830159278129074,
220904104,68640.0,3638118.0,,,0.018866897665221413,
220904105,15338.0,4267943.0,,,0.0035937687077826483,
220904106,40780.0,5386739.0,,,0.007570442896899218,
220905001,4122.0,21949140.0,58.0,287.0,0.00018779779071070667,0.20209059233449478
220905002,152655.0,25495555.0,26.0,428.0,0.005987514294158335,0.06074766355140187
220905003,82723.0,18185041.0,74.0,466.0,0.004548958674330182,0.15879828326180256
220905004,155326.0,16726194.0,58.0,202.0,0.009286392349628374,0.2871287128712871
